date,district,crime_type,count,latitude,longitude
2022-04-06,Mumbai,Vandalism,10,34.04401571334058,-118.22837632275322
2022-04-06,Mumbai,Burglary,6,34.06338457644848,-118.23820684355442
2022-04-07,Mumbai,Theft,15,34.06817372789953,-118.23811708325243
2022-04-07,Mumbai,Assault,6,34.050596289994175,-118.23139125486846
2022-04-07,Mumbai,Vandalism,6,34.069050142787084,-118.23846920995996
2022-04-07,Mumbai,Burglary,7,34.06550867180367,-118.2602472827641
2022-04-08,Mumbai,Theft,19,34.03480934368896,-118.2325709433262
2022-04-08,Mumbai,Assault,1,34.044125645985304,-118.24519005199365
2022-04-08,Mumbai,Vandalism,12,34.054731652380376,-118.23549655987388
2022-04-08,Mumbai,Burglary,4,34.05563067008926,-118.24061549891668
2022-04-09,Mumbai,Theft,10,34.050423060228866,-118.26099897831728
2022-04-09,Mumbai,Assault,6,34.049890897463186,-118.23495482925868
2022-04-09,Mumbai,Vandalism,6,34.04570234773151,-118.24749404498986
2022-04-09,Mumbai,Burglary,3,34.055520652491644,-118.26288099600504
2022-04-10,Mumbai,Theft,15,34.0545641786236,-118.25433017991575
2022-04-10,Mumbai,Assault,5,34.03334233081246,-118.24763801868444
2022-04-10,Mumbai,Vandalism,14,34.05171102816526,-118.25775189846804
2022-04-10,Mumbai,Burglary,8,34.04728438841402,-118.24025054998454
2022-04-11,Mumbai,Theft,13,34.03964892250743,-118.25603268826298
2022-04-11,Mumbai,Assault,6,34.058807233944634,-118.24977875260676
2022-04-11,Mumbai,Vandalism,9,34.04680877296851,-118.2319027479164
2022-04-11,Mumbai,Burglary,4,34.054141076309534,-118.24730647912068
2022-04-12,Mumbai,Theft,10,34.05516184804731,-118.23994783042843
2022-04-12,Mumbai,Assault,5,34.06049129827336,-118.24397331934108
2022-04-12,Mumbai,Vandalism,5,34.06811019305775,-118.2457576859803
2022-04-12,Mumbai,Burglary,6,34.04834978188287,-118.2398701101526
2022-04-13,Mumbai,Theft,12,34.03089433520193,-118.26454112939498
2022-04-13,Mumbai,Assault,3,34.06944696649761,-118.2493983292824
2022-04-13,Mumbai,Vandalism,7,34.05549508735573,-118.25100956275716
2022-04-13,Mumbai,Burglary,4,34.05977921849924,-118.22836145058967
2022-04-14,Mumbai,Theft,9,34.05725404273431,-118.2417415475299
2022-04-14,Mumbai,Assault,9,34.06211258658192,-118.23331622345236
2022-04-14,Mumbai,Vandalism,7,34.047515661517195,-118.25524694742631
2022-04-14,Mumbai,Burglary,2,34.055440570282215,-118.25517691389815
2022-04-15,Mumbai,Theft,9,34.022288640290995,-118.23164005483454
2022-04-15,Mumbai,Assault,6,34.05997407352764,-118.23734553971686
2022-04-15,Mumbai,Vandalism,9,34.04102581826486,-118.2520610699588
2022-04-15,Mumbai,Burglary,5,34.03335213640984,-118.23589657188384
2022-04-16,Mumbai,Theft,11,34.0534284343854,-118.25378664001168
2022-04-16,Mumbai,Assault,11,34.05686716234005,-118.23863633022474
2022-04-16,Mumbai,Vandalism,5,34.05368910075846,-118.25049440922932
2022-04-16,Mumbai,Burglary,3,34.034756692807214,-118.23787755522436
2022-04-17,Mumbai,Theft,12,34.05670655555335,-118.24240499548992
2022-04-17,Mumbai,Assault,9,34.04918366116465,-118.2321643657134
2022-04-17,Mumbai,Vandalism,7,34.04701392020969,-118.23885553394722
2022-04-17,Mumbai,Burglary,6,34.056816662947114,-118.24879806693193
2022-04-18,Mumbai,Theft,12,34.056735087125546,-118.25352294034256
2022-04-18,Mumbai,Assault,5,34.05830216169589,-118.24213027039032
2022-04-18,Mumbai,Vandalism,9,34.04931451304124,-118.25153753521124
2022-04-18,Mumbai,Burglary,4,34.048429558308655,-118.24719614990036
2022-04-19,Mumbai,Theft,15,34.04927744784556,-118.24355755835988
2022-04-19,Mumbai,Assault,11,34.03643648291101,-118.22743619594333
2022-04-19,Mumbai,Vandalism,9,34.04717380386168,-118.22019794199994
2022-04-19,Mumbai,Burglary,3,34.02555667678926,-118.22862366441086
2022-04-20,Mumbai,Theft,9,34.065666697237546,-118.24844345441905
2022-04-20,Mumbai,Assault,3,34.06502363474115,-118.23282260156766
2022-04-20,Mumbai,Vandalism,5,34.02971857113208,-118.23108681898152
2022-04-20,Mumbai,Burglary,2,34.05608978729352,-118.2411852639106
2022-04-21,Mumbai,Theft,6,34.044642084998415,-118.23321292873584
2022-04-21,Mumbai,Assault,2,34.06875407113088,-118.24743662078264
2022-04-21,Mumbai,Vandalism,5,34.047127285894064,-118.24728765936096
2022-04-21,Mumbai,Burglary,1,34.051384771731804,-118.25046670803248
2022-04-22,Mumbai,Theft,14,34.04200493797616,-118.23435572216768
2022-04-22,Mumbai,Assault,7,34.05855661596751,-118.24918749133415
2022-04-22,Mumbai,Vandalism,6,34.02313011780678,-118.24744822056624
2022-04-22,Mumbai,Burglary,5,34.04613496611784,-118.2391409580483
2022-04-23,Mumbai,Theft,12,34.04525399630837,-118.2475992370656
2022-04-23,Mumbai,Assault,5,34.053780534899204,-118.25372217018928
2022-04-23,Mumbai,Vandalism,11,34.04467564762647,-118.23477046129892
2022-04-23,Mumbai,Burglary,6,34.07049620201716,-118.23225393717952
2022-04-24,Mumbai,Theft,17,34.06689582537361,-118.24074572713435
2022-04-24,Mumbai,Assault,2,34.04267683619261,-118.2504699513846
2022-04-24,Mumbai,Vandalism,11,34.05955621997246,-118.22588201091229
2022-04-24,Mumbai,Burglary,5,34.06590536143997,-118.23674797099916
2022-04-25,Mumbai,Theft,17,34.04232126659099,-118.25216850966126
2022-04-25,Mumbai,Assault,4,34.06469618905297,-118.24555617467918
2022-04-25,Mumbai,Vandalism,5,34.04898293782178,-118.24150889399968
2022-04-25,Mumbai,Burglary,4,34.05297144785883,-118.26038599258878
2022-04-26,Mumbai,Theft,20,34.05661307151699,-118.2510315619711
2022-04-26,Mumbai,Assault,9,34.04338931663339,-118.25082220763647
2022-04-26,Mumbai,Vandalism,8,34.04459810551038,-118.24082866645875
2022-04-26,Mumbai,Burglary,4,34.04303725899436,-118.23014557198896
2022-04-27,Mumbai,Theft,23,34.05354296497248,-118.25231703070256
2022-04-27,Mumbai,Assault,6,34.05250031479164,-118.24401512324424
2022-04-27,Mumbai,Vandalism,11,34.054947419027464,-118.2528692754533
2022-04-27,Mumbai,Burglary,9,34.05546624217565,-118.24829548941162
2022-04-28,Mumbai,Theft,9,34.06400490877973,-118.2209159801347
2022-04-28,Mumbai,Assault,3,34.07190864270718,-118.24389468699076
2022-04-28,Mumbai,Vandalism,9,34.05818739015993,-118.25290238529776
2022-04-28,Mumbai,Burglary,3,34.048458197240095,-118.24525565694522
2022-04-29,Mumbai,Theft,11,34.062304138262505,-118.22944105250376
2022-04-29,Mumbai,Assault,7,34.04640954663832,-118.2455138540311
2022-04-29,Mumbai,Vandalism,9,34.04725645662143,-118.22786522722753
2022-04-29,Mumbai,Burglary,7,34.04102221159763,-118.21925417247418
2022-04-30,Mumbai,Theft,14,34.043866264412046,-118.24731588580576
2022-04-30,Mumbai,Assault,4,34.07385056067807,-118.23179451405656
2022-04-30,Mumbai,Vandalism,10,34.04998311420001,-118.25519371610216
2022-04-30,Mumbai,Burglary,6,34.07491449745423,-118.24774397423184
2022-05-01,Mumbai,Theft,15,34.05789760357199,-118.239340246105
2022-05-01,Mumbai,Assault,10,34.026877539147804,-118.24544944566
2022-05-01,Mumbai,Vandalism,12,34.04150104670919,-118.2423835543308
2022-05-01,Mumbai,Burglary,5,34.04630432616008,-118.24044159147851
2022-05-02,Mumbai,Theft,14,34.06489172656458,-118.2415705002633
2022-05-02,Mumbai,Assault,11,34.06620399794795,-118.23815775296056
2022-05-02,Mumbai,Vandalism,7,34.04681763814009,-118.2450585471639
2022-05-02,Mumbai,Burglary,6,34.06915722877811,-118.22472711305228
2022-05-03,Mumbai,Theft,23,34.062435306441856,-118.24194713221068
2022-05-03,Mumbai,Assault,5,34.03883274561124,-118.2446139955751
2022-05-03,Mumbai,Vandalism,9,34.05139121502135,-118.23216409656683
2022-05-03,Mumbai,Burglary,3,34.06606349397263,-118.2538059821993
2022-05-04,Mumbai,Theft,14,34.04295435885622,-118.25967599169596
2022-05-04,Mumbai,Assault,5,34.06035501022444,-118.2441808850733
2022-05-04,Mumbai,Vandalism,8,34.03692704309572,-118.26072134399976
2022-05-04,Mumbai,Burglary,7,34.05559723859375,-118.24087997374984
2022-05-05,Mumbai,Theft,9,34.048537583025215,-118.26580042789293
2022-05-05,Mumbai,Assault,6,34.06324070609282,-118.24951782033392
2022-05-05,Mumbai,Vandalism,10,34.04046120035591,-118.23165325560008
2022-05-05,Mumbai,Burglary,8,34.04595901287674,-118.2490145455136
2022-05-06,Mumbai,Theft,12,34.03379922255494,-118.2440228061105
2022-05-06,Mumbai,Assault,4,34.04328781499893,-118.24431840083962
2022-05-06,Mumbai,Vandalism,6,34.05449074688206,-118.23295681987284
2022-05-06,Mumbai,Burglary,7,34.04388045082506,-118.25008282726527
2022-05-07,Mumbai,Theft,15,34.04153765068101,-118.22449632497856
2022-05-07,Mumbai,Assault,4,34.03997104980444,-118.25089006667682
2022-05-07,Mumbai,Vandalism,6,34.036569105018394,-118.22066361247896
2022-05-07,Mumbai,Burglary,8,34.0374055577686,-118.24646635869162
2022-05-08,Mumbai,Theft,14,34.05220186664635,-118.23219392449408
2022-05-08,Mumbai,Assault,15,34.05601966457524,-118.2519146952903
2022-05-08,Mumbai,Vandalism,13,34.05242203934542,-118.25830924938651
2022-05-08,Mumbai,Burglary,7,34.0532940759902,-118.24294240656802
2022-05-09,Mumbai,Theft,15,34.04527245142302,-118.24393024854449
2022-05-09,Mumbai,Assault,9,34.04491321933054,-118.24038514737978
2022-05-09,Mumbai,Vandalism,12,34.05361765858961,-118.22149316203418
2022-05-09,Mumbai,Burglary,5,34.05228828138267,-118.24498899184118
2022-05-10,Mumbai,Theft,16,34.06036867969532,-118.24796268556676
2022-05-10,Mumbai,Assault,7,34.050162728719584,-118.22563483789338
2022-05-10,Mumbai,Vandalism,13,34.05693050928233,-118.2343267270818
2022-05-10,Mumbai,Burglary,7,34.05292724627403,-118.24182704450178
2022-05-11,Mumbai,Theft,9,34.06013285405165,-118.25392585350272
2022-05-11,Mumbai,Assault,3,34.04917038623125,-118.25738268938726
2022-05-11,Mumbai,Vandalism,8,34.039667043726965,-118.23374418486
2022-05-11,Mumbai,Burglary,6,34.06923172609918,-118.26025368881406
2022-05-12,Mumbai,Theft,16,34.06116588654236,-118.26042249774568
2022-05-12,Mumbai,Assault,6,34.045053193230096,-118.23848720094986
2022-05-12,Mumbai,Vandalism,6,34.03986502416055,-118.25859637421436
2022-05-12,Mumbai,Burglary,3,34.051135121168194,-118.24823792485164
2022-05-13,Mumbai,Theft,12,34.063132371075824,-118.23231584479343
2022-05-13,Mumbai,Assault,5,34.05248012915359,-118.2412172606709
2022-05-13,Mumbai,Vandalism,5,34.0359440063334,-118.25791153140146
2022-05-13,Mumbai,Burglary,3,34.04702862919551,-118.25433789616102
2022-05-14,Mumbai,Theft,12,34.05455388260548,-118.25695793771357
2022-05-14,Mumbai,Assault,9,34.04163672000694,-118.25428503720995
2022-05-14,Mumbai,Vandalism,6,34.05401062742771,-118.23066721962684
2022-05-14,Mumbai,Burglary,4,34.0678986643626,-118.24301362951572
2022-05-15,Mumbai,Theft,13,34.04329110388058,-118.23437256391657
2022-05-15,Mumbai,Assault,8,34.02986721180644,-118.2522649823741
2022-05-15,Mumbai,Vandalism,7,34.053176703767484,-118.24767679693616
2022-05-15,Mumbai,Burglary,6,34.04035969441777,-118.23172813515376
2022-05-16,Mumbai,Theft,8,34.05498991794748,-118.23508183196782
2022-05-16,Mumbai,Assault,5,34.05517604942797,-118.25454371208455
2022-05-16,Mumbai,Vandalism,5,34.06403323810443,-118.22696098411258
2022-05-16,Mumbai,Burglary,6,34.06516063061781,-118.25477156816802
2022-05-17,Mumbai,Theft,14,34.05068700779768,-118.25093990331744
2022-05-17,Mumbai,Assault,4,34.05024609648823,-118.25431293531712
2022-05-17,Mumbai,Vandalism,10,34.05174535023871,-118.25467368318972
2022-05-17,Mumbai,Burglary,6,34.03743075072468,-118.24610328237434
2022-05-18,Mumbai,Theft,8,34.05076884263036,-118.23582969163128
2022-05-18,Mumbai,Assault,9,34.06371129405958,-118.24589031814352
2022-05-18,Mumbai,Vandalism,9,34.046656620326864,-118.22430011608525
2022-05-18,Mumbai,Burglary,5,34.04565598104831,-118.2530066421796
2022-05-19,Mumbai,Theft,13,34.06884801829241,-118.24310232162628
2022-05-19,Mumbai,Assault,5,34.06169522917961,-118.23617317684716
2022-05-19,Mumbai,Vandalism,11,34.040325345982616,-118.23361995995708
2022-05-19,Mumbai,Burglary,6,34.04670395415335,-118.23832370097053
2022-05-20,Mumbai,Theft,10,34.057352943216245,-118.25204281810036
2022-05-20,Mumbai,Assault,4,34.058501487764275,-118.26246718730684
2022-05-20,Mumbai,Vandalism,10,34.05531109991143,-118.26259649292096
2022-05-20,Mumbai,Burglary,9,34.057881032051284,-118.25419655498912
2022-05-21,Mumbai,Theft,19,34.06860614563488,-118.2412711798685
2022-05-21,Mumbai,Assault,8,34.03137901296811,-118.23819212264884
2022-05-21,Mumbai,Vandalism,18,34.05025323337642,-118.23186772826288
2022-05-21,Mumbai,Burglary,4,34.043611872720795,-118.22726621844195
2022-05-22,Mumbai,Theft,17,34.05238016872045,-118.23897369654156
2022-05-22,Mumbai,Assault,7,34.05242630852677,-118.25775563053855
2022-05-22,Mumbai,Vandalism,14,34.042350068741825,-118.24171319990452
2022-05-22,Mumbai,Burglary,3,34.05140932658136,-118.24949124109637
2022-05-23,Mumbai,Theft,12,34.059161679971595,-118.2220006341192
2022-05-23,Mumbai,Assault,5,34.03796317363116,-118.22771461887903
2022-05-23,Mumbai,Vandalism,8,34.06022128458618,-118.23496371497926
2022-05-23,Mumbai,Burglary,6,34.05189597233469,-118.24474342792988
2022-05-24,Mumbai,Theft,16,34.05680271624982,-118.24175157659732
2022-05-24,Mumbai,Assault,9,34.0422830333656,-118.25002880274886
2022-05-24,Mumbai,Vandalism,9,34.048568833388444,-118.26377456860746
2022-05-24,Mumbai,Burglary,3,34.05853661024774,-118.25068199674612
2022-05-25,Mumbai,Theft,16,34.03308359449348,-118.23510415127656
2022-05-25,Mumbai,Assault,14,34.05299801484059,-118.23720635315662
2022-05-25,Mumbai,Vandalism,4,34.06031203527863,-118.253504074098
2022-05-25,Mumbai,Burglary,11,34.041306500034146,-118.24958154356987
2022-05-26,Mumbai,Theft,18,34.0437939257253,-118.23620050029348
2022-05-26,Mumbai,Assault,5,34.05339598678217,-118.25005423106836
2022-05-26,Mumbai,Vandalism,15,34.06904348516125,-118.23369978284909
2022-05-26,Mumbai,Burglary,4,34.0629036516023,-118.23098107578062
2022-05-27,Mumbai,Theft,16,34.048317569464785,-118.23988690387736
2022-05-27,Mumbai,Assault,8,34.05531652856005,-118.26568692812228
2022-05-27,Mumbai,Vandalism,10,34.06539635662244,-118.24667376079243
2022-05-27,Mumbai,Burglary,4,34.049736165974856,-118.2391021941595
2022-05-28,Mumbai,Theft,16,34.05121108567603,-118.23394321654564
2022-05-28,Mumbai,Assault,6,34.047412414284786,-118.24010524202453
2022-05-28,Mumbai,Vandalism,10,34.048033746943844,-118.24433123013112
2022-05-28,Mumbai,Burglary,5,34.028330701298046,-118.24865878172012
2022-05-29,Mumbai,Theft,19,34.036543519683946,-118.24126342776296
2022-05-29,Mumbai,Assault,7,34.041297915932006,-118.23875936081023
2022-05-29,Mumbai,Vandalism,9,34.02365373337096,-118.24626340678373
2022-05-29,Mumbai,Burglary,6,34.0468195224151,-118.2469046254976
2022-05-30,Mumbai,Theft,11,34.063119461712894,-118.23466561137512
2022-05-30,Mumbai,Assault,10,34.07088817840544,-118.23950294391643
2022-05-30,Mumbai,Vandalism,12,34.06293249400926,-118.24916808089571
2022-05-30,Mumbai,Burglary,4,34.053842947653706,-118.22173776857848
2022-05-31,Mumbai,Theft,15,34.05162482246995,-118.24160465769738
2022-05-31,Mumbai,Assault,8,34.04128374827841,-118.25120361028542
2022-05-31,Mumbai,Vandalism,9,34.03973735986065,-118.25943449760102
2022-05-31,Mumbai,Burglary,4,34.03998922535912,-118.24438123425168
2022-06-01,Mumbai,Theft,16,34.063793810433005,-118.23396898438985
2022-06-01,Mumbai,Assault,7,34.03735943335076,-118.2457846821054
2022-06-01,Mumbai,Vandalism,5,34.06426608154864,-118.2589716785659
2022-06-01,Mumbai,Burglary,4,34.068697836862405,-118.2508848051976
2022-06-02,Mumbai,Theft,12,34.03979645747849,-118.25507178775804
2022-06-02,Mumbai,Assault,9,34.04327170402682,-118.2609117582529
2022-06-02,Mumbai,Vandalism,15,34.043038584834186,-118.24570474609158
2022-06-02,Mumbai,Burglary,6,34.034529896349945,-118.24417370702544
2022-06-03,Mumbai,Theft,11,34.03183779497144,-118.24322506531747
2022-06-03,Mumbai,Assault,6,34.058694304662026,-118.23788221040282
2022-06-03,Mumbai,Vandalism,8,34.04547514403993,-118.2414672916408
2022-06-03,Mumbai,Burglary,4,34.047196139098794,-118.23931498230436
2022-06-04,Mumbai,Theft,19,34.06273920911406,-118.2348122688299
2022-06-04,Mumbai,Assault,6,34.05581199743752,-118.25056279135757
2022-06-04,Mumbai,Vandalism,20,34.037873287102606,-118.23855116403924
2022-06-04,Mumbai,Burglary,7,34.06039925252635,-118.2328994394086
2022-06-05,Mumbai,Theft,38,34.05707305237045,-118.23298070134788
2022-06-05,Mumbai,Assault,12,34.050948255716165,-118.23523117896116
2022-06-05,Mumbai,Vandalism,13,34.041615593663586,-118.26868061017494
2022-06-05,Mumbai,Burglary,9,34.0647540360946,-118.23424130356317
2022-06-06,Mumbai,Theft,9,34.040872150487324,-118.24267515357842
2022-06-06,Mumbai,Assault,8,34.04737172409193,-118.24059141809204
2022-06-06,Mumbai,Vandalism,8,34.03641324798097,-118.25248263252824
2022-06-06,Mumbai,Burglary,4,34.05319886954409,-118.24245954881572
2022-06-07,Mumbai,Theft,20,34.053157358338666,-118.2496332488963
2022-06-07,Mumbai,Assault,5,34.05967072843846,-118.22971408995376
2022-06-07,Mumbai,Vandalism,11,34.07087224204312,-118.2312676566952
2022-06-07,Mumbai,Burglary,7,34.05419485299443,-118.24450948206244
2022-06-08,Mumbai,Theft,12,34.04758627785253,-118.24903854929391
2022-06-08,Mumbai,Assault,9,34.04566120086348,-118.23898137661968
2022-06-08,Mumbai,Vandalism,11,34.04337034601553,-118.24877733303232
2022-06-08,Mumbai,Burglary,6,34.03360586674054,-118.24584067697728
2022-06-09,Mumbai,Theft,23,34.059104726861214,-118.24104383006828
2022-06-09,Mumbai,Assault,8,34.06578582869618,-118.24724178755535
2022-06-09,Mumbai,Vandalism,6,34.04076440540234,-118.2382835431215
2022-06-09,Mumbai,Burglary,6,34.06400128173741,-118.2322570693144
2022-06-10,Mumbai,Theft,19,34.05983860351633,-118.23869168408996
2022-06-10,Mumbai,Assault,11,34.04341526198658,-118.26191086069296
2022-06-10,Mumbai,Vandalism,10,34.04622332316745,-118.25328976243534
2022-06-10,Mumbai,Burglary,3,34.060929183473334,-118.24091701020872
2022-06-11,Mumbai,Theft,15,34.06848938225644,-118.2597789480643
2022-06-11,Mumbai,Assault,6,34.06072468643433,-118.255991835978
2022-06-11,Mumbai,Vandalism,12,34.04623588592031,-118.24669181772428
2022-06-11,Mumbai,Burglary,7,34.04653605408785,-118.2353838321382
2022-06-12,Mumbai,Theft,28,34.04235465949518,-118.24558261335086
2022-06-12,Mumbai,Assault,12,34.06413112945851,-118.24829656772272
2022-06-12,Mumbai,Vandalism,14,34.04140157552219,-118.23824213286468
2022-06-12,Mumbai,Burglary,12,34.0304842859524,-118.25103265093487
2022-06-13,Mumbai,Theft,18,34.039665423867746,-118.24347549587723
2022-06-13,Mumbai,Assault,6,34.05275863939844,-118.24679649713988
2022-06-13,Mumbai,Vandalism,7,34.05576252788706,-118.23108480747464
2022-06-13,Mumbai,Burglary,5,34.05606382653848,-118.23532235778454
2022-06-14,Mumbai,Theft,11,34.02305744010183,-118.26387338798123
2022-06-14,Mumbai,Assault,11,34.02387674075016,-118.2432443611886
2022-06-14,Mumbai,Vandalism,8,34.0584340713828,-118.24693479421876
2022-06-14,Mumbai,Burglary,7,34.04061586827427,-118.25293606962607
2022-06-15,Mumbai,Theft,28,34.03961975304771,-118.23638398897842
2022-06-15,Mumbai,Assault,12,34.044238631968135,-118.25320063497466
2022-06-15,Mumbai,Vandalism,10,34.05137284976104,-118.2412690827234
2022-06-15,Mumbai,Burglary,2,34.049259015261946,-118.24099163484166
2022-06-16,Mumbai,Theft,19,34.047114377467246,-118.2586601455715
2022-06-16,Mumbai,Assault,14,34.06179440532083,-118.23960363881316
2022-06-16,Mumbai,Vandalism,9,34.05576972759267,-118.2198162800713
2022-06-16,Mumbai,Burglary,3,34.06404256645196,-118.23647173105014
2022-06-17,Mumbai,Theft,16,34.05430600839298,-118.24858476080112
2022-06-17,Mumbai,Assault,10,34.05413352779598,-118.25021102897014
2022-06-17,Mumbai,Vandalism,8,34.021203294772164,-118.24241347052046
2022-06-17,Mumbai,Burglary,5,34.05804683281918,-118.24740225591869
2022-06-18,Mumbai,Theft,14,34.04559139237773,-118.2318574658397
2022-06-18,Mumbai,Assault,7,34.04630022309247,-118.2358882614339
2022-06-18,Mumbai,Vandalism,18,34.04253615930732,-118.24108823193026
2022-06-18,Mumbai,Burglary,6,34.06243200973348,-118.23724412287828
2022-06-19,Mumbai,Theft,20,34.0519576716613,-118.23167548752018
2022-06-19,Mumbai,Assault,12,34.0433549692694,-118.2489059417768
